timestamp [s];actual_current [A];target_current [A];timestep [us];motor_torque [N.m];encoder_paddle_pos [deg];hall_voltage [V];stiffness [N.m/deg];resting_position [deg];led_0 [0.0-1.0];led_1 [0.0-1.0];led_2 [0.0-1.0];led_3 [0.0-1.0]
393.69855;-0.00850901287;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.69925;-0.009168029763;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7003;-0.008634286933;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.70135;-0.009125057608;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7024;-0.008906317875;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.70345;-0.008675901219;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7045;-0.009430739097;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.70555;-0.008621249348;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.70625;-0.008774911985;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7073;-0.00855594594;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.70835;-0.0083654318;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7094;-0.009087041952;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.71045;-0.008880068548;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7115;-0.009314867668;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.71255;-0.008907444775;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.71325;-0.008463949896;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7143;-0.009022323415;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.71535;-0.008514248766;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7164;-0.008893531747;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.71745;-0.008630060591;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7185;-0.00847021956;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7192;-0.009487612173;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.72025;-0.008803235367;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7213;-0.00919413846;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.72235;-0.008850652725;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7234;-0.008541323245;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.72445;-0.008609060198;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7255;-0.008427684195;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7262;-0.009017040022;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.72725;-0.008548137732;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7283;-0.008553091437;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.72935;-0.009022775106;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7304;-0.008739890531;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.73145;-0.009074051864;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7325;-0.008870906197;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7332;-0.008812218904;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.73425;-0.009388403967;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7353;-0.008474439383;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.73635;-0.008953728713;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7374;-0.009162292816;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.73845;-0.00898976624;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7395;-0.008739674464;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7402;-0.008558832109;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.74125;-0.008780822158;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7423;-0.008500779979;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.74335;-0.008573560975;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7444;-0.009124482051;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.74545;-0.008822826669;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.74615;-0.009240272455;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7472;-0.008455531672;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.74825;-0.008565034717;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7493;-0.008759971708;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.75035;-0.008304976858;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7514;-0.008931422606;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.75245;-0.009013093077;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.75315;-0.008792084642;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7542;-0.009468652308;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.75525;-0.00849945657;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7563;-0.00872729253;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.75735;-0.008808048442;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7584;-0.008727208711;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.75945;-0.008493796922;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.76015;-0.008599417284;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7612;-0.008994450793;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.76225;-0.008502112702;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7633;-0.008905953728;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.76435;-0.009324098006;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7654;-0.008397986181;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.76645;-0.00884553697;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.76715;-0.0087520089;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7682;-0.008350704797;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.76925;-0.008850528859;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7703;-0.008539322764;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.77135;-0.009071573615;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7724;-0.009219729342;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7731;-0.009078728966;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.77415;-0.009087583981;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7752;-0.008666231297;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.77625;-0.008760361932;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7773;-0.008783817291;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.77835;-0.009007776156;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7794;-0.00950036943;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7801;-0.00882470049;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.78115;-0.008762810379;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7822;-0.008784290403;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.78325;-0.00839027483;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7843;-0.008968638256;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.78535;-0.008753008209;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7864;-0.008874981664;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7871;-0.008533466607;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.78815;-0.008390581235;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7892;-0.00891446881;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.79025;-0.008820127696;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7913;-0.008797856979;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.79235;-0.009065787308;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7934;-0.008793065324;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7941;-0.008962425403;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.79515;-0.008540751413;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7962;-0.00873211585;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.79725;-0.009110149927;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.7983;-0.008975138888;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.79935;-0.009112803265;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.80005;-0.0086002592;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8011;-0.008718407713;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.80215;-0.009245284833;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8032;-0.008815628476;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.80425;-0.009291882627;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8053;-0.009148821235;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.80635;-0.008666326292;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.80705;-0.009125813842;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8081;-0.008602885529;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.80915;-0.00872698985;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8102;-0.008870998397;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.81125;-0.008900567889;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8123;-0.00856270548;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.81335;-0.008347892202;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.81405;-0.009053284302;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8151;-0.00824354589;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.81615;-0.008780418895;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8172;-0.009463262744;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.81825;-0.008609538898;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8193;-0.009147437289;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.82035;-0.008175157942;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.82105;-0.008379110135;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8221;-0.008935783058;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.82315;-0.008463207632;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8242;-0.009150677361;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.82525;-0.009100567549;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8263;-0.00919103995;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.827;-0.008464543149;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.82805;-0.008645899594;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8291;-0.009398692288;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.83015;-0.008218731731;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8312;-0.00888153445;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.83225;-0.009094246663;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8333;-0.008284644224;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.834;-0.008934165351;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.83505;-0.008710572496;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8361;-0.008476232179;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.83715;-0.009230955504;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8382;-0.008560161106;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.83925;-0.008967124857;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8403;-0.00899747666;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.841;-0.00873474963;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.84205;-0.00831816718;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8431;-0.008347441442;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.84415;-0.009049200453;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8452;-0.008788952604;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.84625;-0.009025193751;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8473;-0.008819000795;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.848;-0.008456096984;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.84905;-0.009176710621;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8501;-0.008255324326;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.85115;-0.008433811367;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8522;-0.009157536551;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.85325;-0.008738447912;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.85395;-0.008832614869;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.855;-0.009084966965;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.85605;-0.00924065616;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8571;-0.009296666831;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.85815;-0.008221389726;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8592;-0.008878367022;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.86025;-0.008836695924;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.86095;-0.008881311864;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.862;-0.009461985901;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.86305;-0.008487127721;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8641;-0.009057904594;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.86515;-0.008911623619;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8662;-0.008608259261;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.86725;-0.008952706121;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.86795;-0.008304123767;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.869;-0.008630597964;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.87005;-0.008775386028;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8711;-0.008811132051;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.87215;-0.008947104216;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8732;-0.008684974164;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.87425;-0.009084461257;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.87495;-0.008829245344;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.876;-0.008939665742;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.87705;-0.00927811861;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8781;-0.008688474074;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.87915;-0.008976971731;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8802;-0.009057001211;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8809;-0.008671727031;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.88195;-0.009008932859;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.883;-0.008475593291;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.88405;-0.008454800583;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8851;-0.008587962948;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.88615;-0.008773832582;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8872;-0.009139741771;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8879;-0.008516527712;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.88895;-0.008954080753;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.89;-0.009107656777;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.89105;-0.008727250621;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8921;-0.00919834245;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.89315;-0.008624727838;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8942;-0.008774757385;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8949;-0.008537832648;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.89595;-0.008609465323;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.897;-0.009040186182;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.89805;-0.008674061857;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.8991;-0.009006153792;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.90015;-0.008959913626;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.9012;-0.008614921011;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.9019;-0.009038250893;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.90295;-0.00873567909;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.904;-0.008968729526;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.90505;-0.00806910079;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.9061;-0.008256304078;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.90715;-0.009385884739;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.90785;-0.008656604216;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.9089;-0.008991365321;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.90995;-0.008949493058;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.911;-0.00859538652;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.91205;-0.009404578246;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.9131;-0.008121830411;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.91415;-0.008375769481;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.91485;-0.009175566956;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.9159;-0.008838944137;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.91695;-0.008437036537;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.918;-0.008276264183;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.91905;-0.00873675663;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.9201;-0.009055241011;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.92115;-0.008753582835;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.92185;-0.009062672965;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.9229;-0.008832429536;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.92395;-0.008848534897;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.925;-0.008225466125;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.92605;-0.008416353725;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.9271;-0.009001134895;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.92815;-0.008439639583;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.92885;-0.009017160162;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.9299;-0.009076448157;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.93095;-0.008352621458;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.932;-0.009164800867;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.93305;-0.008523145691;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.9341;-0.008971413597;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.9348;-0.009318368509;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.93585;-0.008579414338;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.9369;-0.008506864309;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.93795;-0.008625998162;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.939;-0.008815467358;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.94005;-0.008263377473;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.9411;-0.008256198838;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.9418;-0.009233497083;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.94285;-0.009242949076;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.9439;-0.008646000177;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.94495;-0.008781787008;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.946;-0.008677227423;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.94705;-0.008890707977;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.9481;-0.008510798216;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.9488;-0.008788469248;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.94985;-0.008900819346;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.9509;-0.008279835805;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.95195;-0.008996656165;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.953;-0.008098200895;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
393.95405;-0.008870798163;0;350;0;-19.37109375;1.714674234;0.009999999776;-18.91410065;0;0;0;0
